client_id,group,error
519971,control,went_back:step_1_to_start
519971,control,went_back:step_1_to_start
519971,control,went_back:step_1_to_start
519971,control,repeated:start
519971,control,repeated:step_1
519971,control,repeated:step_2
519971,control,repeated:step_3
520210,test,repeated:confirm
520530,test,missing_confirm
520530,test,went_back:step_3_to_start
520530,test,went_back:step_3_to_step_2
520530,test,went_back:step_2_to_step_1
520530,test,repeated:start
520530,test,repeated:step_1
520530,test,repeated:step_2
520530,test,repeated:step_3
520693,control,repeated:start
521003,control,missing_confirm
521003,control,went_back:step_1_to_start
521003,control,went_back:step_2_to_step_1
521003,control,went_back:step_3_to_start
521003,control,repeated:start
521003,control,repeated:step_1
521003,control,repeated:step_2
521225,test,went_back:step_1_to_start
521225,test,repeated:start
521225,test,repeated:step_1
521369,control,missing_confirm
521446,test,missing_confirm
521446,test,went_back:step_2_to_step_1
521446,test,went_back:step_1_to_start
521446,test,repeated:start
521446,test,repeated:step_1
522064,control,went_back:step_1_to_start
522064,control,repeated:start
522064,control,repeated:step_1
522175,control,missing_confirm
522181,test,repeated:start
522187,test,repeated:confirm
522508,control,went_back:confirm_to_start
522508,control,repeated:start
522508,control,repeated:step_1
522654,test,missing_confirm
523263,test,repeated:start
523263,test,repeated:confirm
523470,control,missing_confirm
523530,test,repeated:confirm
523965,test,missing_confirm
523965,test,went_back:step_1_to_start
523965,test,went_back:step_1_to_start
523965,test,went_back:step_1_to_start
523965,test,repeated:start
523965,test,repeated:step_1
524152,control,went_back:step_3_to_step_2
524152,control,went_back:step_3_to_step_2
524152,control,repeated:step_2
524152,control,repeated:step_3
524287,test,missing_confirm
524287,test,went_back:step_1_to_start
524287,test,repeated:start
524287,test,repeated:step_1
524455,test,missing_confirm
524481,test,went_back:step_3_to_start
524481,test,went_back:step_2_to_start
524481,test,repeated:start
524481,test,repeated:step_1
524481,test,repeated:step_2
525348,control,went_back:step_1_to_start
525348,control,went_back:step_3_to_step_2
525348,control,repeated:start
525348,control,repeated:step_1
525348,control,repeated:step_2
525348,control,repeated:step_3
525348,control,repeated:confirm
525401,control,went_back:step_3_to_step_2
525401,control,repeated:start
525401,control,repeated:step_2
525401,control,repeated:step_3
525448,test,missing_confirm
525448,test,went_back:step_3_to_start
525448,test,repeated:start
525775,control,went_back:confirm_to_start
525775,control,went_back:step_1_to_start
525775,control,repeated:start
525775,control,repeated:step_1
526415,test,missing_confirm
526415,test,went_back:step_3_to_step_2
526415,test,went_back:step_2_to_step_1
526415,test,went_back:step_1_to_start
526415,test,repeated:start
526415,test,repeated:step_1
526415,test,repeated:step_2
526419,test,went_back:step_1_to_start
526419,test,repeated:start
526419,test,repeated:step_1
526852,control,went_back:step_1_to_start
526852,control,repeated:start
526852,control,repeated:step_1
526939,test,skipped_step
526939,test,repeated:confirm
526971,control,missing_confirm
526971,control,went_back:step_2_to_step_1
526971,control,went_back:step_2_to_start
526971,control,went_back:step_2_to_start
526971,control,went_back:step_2_to_step_1
526971,control,went_back:step_1_to_start
526971,control,repeated:start
526971,control,repeated:step_1
526971,control,repeated:step_2
527026,test,went_back:confirm_to_start
527026,test,repeated:start
527207,test,missing_confirm
527207,test,repeated:start
527708,test,missing_confirm
528367,test,missing_confirm
528367,test,repeated:start
528492,test,missing_confirm
528496,control,went_back:step_2_to_step_1
528496,control,went_back:step_3_to_step_2
528496,control,went_back:confirm_to_start
528496,control,repeated:start
528496,control,repeated:step_1
528496,control,repeated:step_2
528496,control,repeated:step_3
528504,control,went_back:step_2_to_step_1
528504,control,went_back:step_3_to_step_1
528504,control,went_back:confirm_to_start
528504,control,repeated:start
528504,control,repeated:step_1
528504,control,repeated:step_2
528504,control,repeated:step_3
528600,test,went_back:step_3_to_start
528600,test,repeated:start
528600,test,repeated:step_1
528600,test,repeated:step_2
528600,test,repeated:step_3
528600,test,repeated:confirm
529113,control,missing_confirm
529113,control,went_back:step_3_to_start
529113,control,went_back:step_3_to_start
529113,control,repeated:start
529113,control,repeated:step_3
529230,test,missing_confirm
529380,test,repeated:start
529710,test,went_back:confirm_to_start
529710,test,repeated:start
529710,test,repeated:step_1
530396,control,repeated:start
530654,control,missing_confirm
530654,control,repeated:start
530699,test,missing_confirm
530699,test,went_back:step_3_to_step_2
530699,test,went_back:step_2_to_start
530699,test,went_back:step_2_to_step_1
530699,test,went_back:step_1_to_start
530699,test,repeated:start
530699,test,repeated:step_1
530699,test,repeated:step_2
530883,test,missing_confirm
530883,test,repeated:step_1
530914,test,missing_confirm
530914,test,went_back:step_1_to_start
530914,test,repeated:start
531099,control,repeated:start
531099,control,repeated:confirm
531286,control,missing_confirm
531705,control,missing_confirm
531705,control,repeated:start
531737,test,missing_confirm
531737,test,repeated:start
531896,control,went_back:step_3_to_step_1
531896,control,repeated:step_1
531896,control,repeated:step_2
531896,control,repeated:step_3
532183,control,missing_confirm
532200,control,repeated:start
532913,test,went_back:step_2_to_start
532913,test,went_back:step_2_to_step_1
532913,test,went_back:step_1_to_start
532913,test,went_back:step_2_to_step_1
532913,test,repeated:start
532913,test,repeated:step_1
532913,test,repeated:step_2
533091,control,went_back:step_3_to_start
533091,control,repeated:start
533091,control,repeated:step_1
533091,control,repeated:step_2
533091,control,repeated:step_3
533147,test,went_back:step_3_to_start
533147,test,repeated:start
533147,test,repeated:step_1
533147,test,repeated:step_2
533147,test,repeated:step_3
533320,control,repeated:start
533553,test,repeated:confirm
533703,test,went_back:step_2_to_start
533703,test,went_back:step_3_to_step_2
533703,test,repeated:start
533703,test,repeated:step_1
533703,test,repeated:step_2
533703,test,repeated:step_3
533966,control,repeated:start
534100,test,missing_confirm
534100,test,went_back:step_2_to_step_1
534100,test,repeated:step_1
534100,test,repeated:step_2
534481,control,went_back:confirm_to_start
534481,control,repeated:start
534616,control,repeated:start
534729,control,went_back:confirm_to_start
534729,control,repeated:start
534729,control,repeated:step_3
535436,test,missing_confirm
535436,test,went_back:step_3_to_start
535436,test,repeated:start
535661,test,missing_confirm
535661,test,went_back:step_3_to_start
535661,test,went_back:step_3_to_start
535661,test,repeated:start
535661,test,repeated:step_1
535661,test,repeated:step_2
535661,test,repeated:step_3
535673,control,went_back:step_3_to_step_2
535673,control,repeated:step_2
535673,control,repeated:step_3
535999,control,went_back:confirm_to_start
535999,control,repeated:start
535999,control,repeated:step_1
536024,test,missing_confirm
536297,control,missing_confirm
536450,control,missing_confirm
536450,control,went_back:step_2_to_start
536450,control,went_back:step_3_to_start
536450,control,repeated:start
536450,control,repeated:step_1
536450,control,repeated:step_2
536510,test,missing_start
537426,test,missing_confirm
537598,test,missing_start
537901,control,skipped_step
537901,control,repeated:confirm
538291,test,missing_confirm
538291,test,went_back:step_3_to_start
538291,test,repeated:start
538801,test,went_back:step_1_to_start
538801,test,went_back:step_1_to_start
538801,test,repeated:start
538801,test,repeated:step_1
538801,test,repeated:confirm
539094,control,went_back:confirm_to_start
539094,control,repeated:start
539876,test,missing_confirm
539876,test,went_back:step_2_to_start
539876,test,repeated:start
540036,control,repeated:step_2
540948,control,missing_confirm
540970,control,missing_confirm
540970,control,repeated:start
541195,control,missing_confirm
541195,control,went_back:step_2_to_start
541195,control,went_back:step_2_to_start
541195,control,went_back:step_2_to_start
541195,control,repeated:start
541195,control,repeated:step_1
541195,control,repeated:step_2
541395,test,went_back:step_2_to_start
541395,test,repeated:start
541395,test,repeated:step_1
541395,test,repeated:step_2
541976,test,repeated:confirm
541979,test,went_back:step_1_to_start
541979,test,repeated:start
541979,test,repeated:step_1
542028,test,missing_confirm
542028,test,went_back:step_1_to_start
542028,test,went_back:step_1_to_start
542028,test,repeated:start
542028,test,repeated:step_1
542047,test,missing_confirm
542047,test,repeated:start
542527,control,went_back:confirm_to_start
542527,control,repeated:start
542527,control,repeated:step_1
542536,test,went_back:step_1_to_start
542536,test,repeated:start
542536,test,repeated:step_1
542598,control,missing_confirm
542598,control,repeated:start
542609,control,missing_confirm
543787,test,went_back:step_1_to_start
543787,test,went_back:step_3_to_step_2
543787,test,went_back:step_2_to_step_1
543787,test,went_back:step_1_to_start
543787,test,went_back:step_1_to_start
543787,test,repeated:start
543787,test,repeated:step_1
543787,test,repeated:step_2
543787,test,repeated:step_3
543812,control,went_back:step_1_to_start
543812,control,repeated:start
543812,control,repeated:step_1
543916,control,repeated:start
544681,test,missing_confirm
544943,test,went_back:step_1_to_start
544943,test,repeated:start
544943,test,repeated:step_1
545273,test,went_back:step_2_to_start
545273,test,repeated:start
545273,test,repeated:step_1
545273,test,repeated:step_2
545273,test,repeated:confirm
545449,test,went_back:step_3_to_step_2
545449,test,went_back:step_2_to_step_1
545449,test,repeated:start
545449,test,repeated:step_1
545449,test,repeated:step_2
545449,test,repeated:step_3
545824,control,repeated:start
545887,control,repeated:start
546158,test,went_back:step_3_to_step_2
546158,test,went_back:step_2_to_step_1
546158,test,repeated:step_1
546158,test,repeated:step_2
546158,test,repeated:step_3
546281,test,missing_confirm
546281,test,repeated:start
546337,control,repeated:start
546664,control,repeated:step_2
547156,control,went_back:confirm_to_start
547156,control,repeated:start
547156,control,repeated:step_1
547252,control,went_back:step_2_to_start
547252,control,repeated:start
547252,control,repeated:step_1
547252,control,repeated:step_2
547645,control,missing_confirm
547868,control,went_back:confirm_to_start
547868,control,went_back:step_1_to_start
547868,control,repeated:start
547868,control,repeated:step_1
548028,control,repeated:step_1
549253,test,missing_confirm
549987,control,went_back:step_3_to_step_1
549987,control,repeated:start
549987,control,repeated:step_1
549987,control,repeated:step_2
549987,control,repeated:step_3
550126,test,went_back:step_3_to_step_2
550126,test,repeated:start
550126,test,repeated:step_2
550126,test,repeated:step_3
550255,test,went_back:step_3_to_step_2
550255,test,went_back:step_2_to_step_1
550255,test,repeated:step_1
550255,test,repeated:step_2
550255,test,repeated:step_3
550255,test,repeated:confirm
550276,control,went_back:step_3_to_step_2
550276,control,went_back:step_3_to_step_1
550276,control,repeated:step_1
550276,control,repeated:step_2
550276,control,repeated:step_3
550793,test,went_back:step_1_to_start
550793,test,repeated:start
550793,test,repeated:step_1
550793,test,repeated:confirm
550953,control,repeated:step_2
550972,control,missing_confirm
551933,control,missing_confirm
552124,control,missing_confirm
552124,control,went_back:step_2_to_step_1
552124,control,went_back:step_2_to_step_1
552124,control,went_back:step_1_to_start
552124,control,repeated:start
552124,control,repeated:step_1
552124,control,repeated:step_2
552374,test,missing_confirm
552600,control,missing_confirm
552649,control,missing_confirm
552649,control,repeated:start
552898,test,went_back:step_2_to_start
552898,test,went_back:confirm_to_start
552898,test,went_back:step_1_to_start
552898,test,repeated:start
552898,test,repeated:step_1
552898,test,repeated:step_2
553313,test,went_back:step_1_to_start
553313,test,repeated:start
